country,year,suicides_no,population,suicide_rate
Chile,1983,660.0,10519139.0,6.274277771213024
Chile,1984,736.0,10537900.0,6.984313762704144
Chile,1985,683.0,10675400.0,6.397886730239616
Chile,1986,654.0,10931700.0,5.982601059304591
Chile,1987,693.0,11209000.0,6.182531894013739
Chile,1988,697.0,11306000.0,6.164868211569078
Chile,1989,725.0,11501000.0,6.303799669593949
Chile,1990,743.0,11709000.0,6.345546161072679
Chile,1991,787.0,11871000.0,6.629601549995788
Chile,1992,658.0,12125000.0,5.4268041237113405
Chile,1993,740.0,12306400.0,6.013131378794774
Chile,1994,801.0,12526600.0,6.3943927322657395
Chile,1995,930.0,12897643.0,7.210619800842681
Chile,1996,917.0,13125089.0,6.986619290733953
Chile,1997,910.0,13339550.0,6.821819326738908
Chile,1998,1031.0,13543940.0,7.612260538661571
Chile,1999,1041.0,13743882.0,7.574279232024838
Chile,2000,1473.0,13943575.0,10.564005285588523
Chile,2001,1625.0,14139590.0,11.492553885933043
Chile,2002,1603.0,14332840.0,11.184105871550928
Chile,2003,1654.0,14523758.0,11.388237121549395
Chile,2004,1735.0,14710993.0,11.793901336232027
Chile,2005,1682.0,14893574.0,11.293461193397905
Chile,2006,1795.0,15071596.0,11.90982030038491
Chile,2007,1848.0,15245435.0,12.121661336655858
Chile,2008,2088.0,15415661.0,13.544667335380558
Chile,2009,2148.0,15584149.0,13.78323577373394
Chile,2010,2001.0,15751851.0,12.703268968199358
Chile,2011,2027.0,15910783.0,12.739787853306778
Chile,2012,1841.0,16075247.0,11.45239012501643
Chile,2013,1738.0,16242244.0,10.700491877846435
Chile,2014,1789.0,16406867.0,10.903970879997992
Chile,2015,1838.0,16565725.0,11.095198067093351
Colombia,1984,1056.0,24525400.0,4.305740171414126
Colombia,1985,1001.0,25052400.0,3.995625169644425
Colombia,1986,958.0,25585600.0,3.7442936651866674
Colombia,1987,951.0,28009432.0,3.395284845476338
Colombia,1988,912.0,28649501.0,3.1833015171887284
Colombia,1989,831.0,29289829.0,2.837162347380041
Colombia,1990,865.0,29930973.0,2.8899828949763844
Colombia,1991,1010.0,30584178.0,3.3023611097215038
Colombia,1992,1086.0,29615400.0,3.667011082072165
Colombia,1993,1085.0,30242200.0,3.587701952900252
Colombia,1994,1198.0,30874600.0,3.8802122132756374
Colombia,1995,1150.0,33090899.0,3.4752757850428906
Colombia,1996,1209.0,33703636.0,3.5871500629783686
Colombia,1997,1242.0,34338825.0,3.616897200180845
Colombia,1998,2052.0,34987039.0,5.865029046899339
Colombia,1999,2143.0,35629408.0,6.014694378306818
Colombia,2000,2358.0,36252342.0,6.504407356633676
Colombia,2001,2412.0,36884428.0,6.539345004889325
Colombia,2002,2379.0,37478276.0,6.347677251749787
Colombia,2003,2269.0,38044513.0,5.964066355639774
Colombia,2004,2244.0,38604716.0,5.81276132169966
Colombia,2005,2102.0,39172790.0,5.3659695926687885
Colombia,2006,2177.0,39708676.0,5.482429079226917
Colombia,2007,2181.0,40275206.0,5.41524232054828
Colombia,2008,2220.0,40859129.0,5.433302310482438
Colombia,2009,2249.0,41436173.0,5.427624795369012
Colombia,2010,2107.0,41989103.0,5.017968590565033
Colombia,2011,2044.0,42538305.0,4.805080973489658
Colombia,2012,2119.0,43055864.0,4.9215131300117445
Colombia,2013,2068.0,43546298.0,4.748968557556832
Colombia,2014,2126.0,44021800.0,4.829425421041393
Colombia,2015,2332.0,44490427.0,5.241577025098006
Costa Rica,1980,122.0,1948000.0,6.262833675564682
Costa Rica,1981,97.0,1970000.0,4.9238578680203045
Costa Rica,1982,90.0,2015000.0,4.4665012406947895
Costa Rica,1983,132.0,2083000.0,6.337013922227556
Costa Rica,1984,113.0,2189200.0,5.161702905170839
Costa Rica,1985,128.0,2236200.0,5.723996064752705
Costa Rica,1986,131.0,2292900.0,5.713288848183523
Costa Rica,1987,119.0,2400700.0,4.95688757445745
Costa Rica,1988,138.0,2465200.0,5.597923089404511
Costa Rica,1989,167.0,2556000.0,6.533646322378717
Costa Rica,1990,157.0,2627800.0,5.974579496156481
Costa Rica,1991,125.0,2704000.0,4.622781065088757
Costa Rica,1992,149.0,2778400.0,5.362798733083789
Costa Rica,1993,164.0,2853700.0,5.746925044678838
Costa Rica,1994,162.0,2929100.0,5.530709091529822
Costa Rica,1995,209.0,3135200.0,6.666241388109211
Costa Rica,1996,209.0,3192446.0,6.546704313870932
Costa Rica,1997,187.0,3279559.0,5.701986151186791
Costa Rica,1998,223.0,3365726.0,6.625613612040909
Costa Rica,1999,233.0,3449923.0,6.7537739248093365
Costa Rica,2000,239.0,3531421.0,6.76781386303134
Costa Rica,2001,198.0,3606850.0,5.489554597501975
Costa Rica,2002,275.0,3680372.0,7.472070758064674
Costa Rica,2003,315.0,3751871.0,8.395811050006783
Costa Rica,2004,325.0,3820857.0,8.505945132204634
Costa Rica,2005,272.0,3887096.0,6.997511767139274
Costa Rica,2006,350.0,3953916.0,8.851983704256742
Costa Rica,2007,270.0,4015241.0,6.724378437060191
Costa Rica,2008,261.0,4072561.0,6.408743785544281
Costa Rica,2009,278.0,4128459.0,6.733747386131242
Costa Rica,2010,311.0,4184663.0,7.431900728923691
Costa Rica,2011,316.0,4235514.0,7.460723775201782
Costa Rica,2012,302.0,4290210.0,7.039282459366791
Costa Rica,2013,311.0,4347229.0,7.153982456410739
Costa Rica,2014,268.0,4403674.0,6.085827425009208
Croatia,1985,1050.0,4374800.0,24.001097193014537
Croatia,1986,1043.0,4400500.0,23.70185206226565
Croatia,1987,1153.0,4437600.0,25.982513070127997
Croatia,1988,1113.0,4453600.0,24.991018501886114
Croatia,1989,1041.0,4471400.0,23.28129892203784
Croatia,1990,1139.0,4489300.0,25.371438754371503
Croatia,1991,1102.0,4503300.0,24.470943530300005
Croatia,1992,1156.0,4500100.0,25.68831803737695
Croatia,1993,1087.0,4496100.0,24.176508529614555
Croatia,1994,1087.0,4495000.0,24.18242491657397
Croatia,1995,929.0,4497400.0,20.65637924133944
Croatia,1996,1001.0,4220800.0,23.715883244882487
Croatia,1997,946.0,4295100.0,22.025098367907617
Croatia,1998,1029.0,4227900.0,24.338323990633647
Croatia,1999,989.0,4283800.0,23.086978850553248
Croatia,2000,926.0,4118000.0,22.48664400194269
Croatia,2001,881.0,4180633.0,21.07336377051035
Croatia,2002,874.0,4217300.0,20.72416000758779
Croatia,2003,865.0,4225600.0,20.470465732677017
Croatia,2004,871.0,4229600.0,20.592963873652355
Croatia,2005,874.0,4235875.0,20.63328119927996
Croatia,2006,796.0,4234946.0,18.795989370348522
Croatia,2007,775.0,4230855.0,18.317810466206005
Croatia,2008,793.0,4225583.0,18.76664119483631
Croatia,2009,790.0,4216050.0,18.73791819356981
Croatia,2010,776.0,4203963.0,18.458773305093313
Croatia,2011,702.0,4189029.0,16.75806016143598
Croatia,2012,776.0,4054296.0,19.140191046731665
Croatia,2013,692.0,4044457.0,17.109836994187354
Croatia,2014,722.0,4030452.0,17.913623583657614
Croatia,2015,739.0,4001669.0,18.467294521360962
Croatia,2016,683.0,3978183.0,17.16864206598842
Cuba,1992,2299.0,9915600.0,23.185687199967727
Cuba,1993,2374.0,10004200.0,23.73003338597789
Cuba,1994,2278.0,10089300.0,22.57837511026533
Cuba,1995,2222.0,10168400.0,21.852012115967113
Cuba,1996,2014.0,10241600.0,19.664896109982816
Cuba,1997,2029.0,10260492.0,19.774880190930414
Cuba,1998,2056.0,10307978.0,19.94571583292087
Cuba,1999,2050.0,10350039.0,19.80668865112489
Cuba,2000,1845.0,10397209.0,17.74514679853026
Cuba,2001,1652.0,10433428.0,15.833722147696808
Cuba,2002,1606.0,10479415.0,15.325282947569116
Cuba,2003,1499.0,10531074.0,14.234065775247615
Cuba,2004,1515.0,10578701.0,14.321229043150003
Cuba,2005,1397.0,10616406.0,13.158878814544206
Cuba,2006,1376.0,10653638.0,12.915775812919492
Cuba,2007,1307.0,10678023.0,12.24009350794618
Cuba,2008,1377.0,10693814.0,12.876603239966581
Cuba,2009,1477.0,10708230.0,13.793129209962803
Cuba,2010,1558.0,10725848.0,14.525658017902174
Cuba,2011,1529.0,10748034.0,14.225857491704994
Cuba,2012,1495.0,10770535.0,13.880461834068596
Cuba,2013,1499.0,10792690.0,13.889030445607165
Cuba,2014,1453.0,10813411.0,13.437018161984223
Cuba,2015,1511.0,10832068.0,13.949321588453838
Cyprus,1999,1.0,856733.0,0.1167224794655978
Cyprus,2000,7.0,875229.0,0.7997906833525855
Cyprus,2004,7.0,690616.0,1.0135878693803793
Cyprus,2005,17.0,701263.0,2.424197483683012
Cyprus,2006,19.0,713426.0,2.663205434060435
Cyprus,2007,19.0,728566.0,2.6078625683877643
Cyprus,2008,41.0,747034.0,5.488371345882516
Cyprus,2009,32.0,767174.0,4.171152828432663
Cyprus,2010,38.0,787081.0,4.827965609638652
Cyprus,2011,30.0,800820.0,3.7461601858095452
Cyprus,2012,36.0,814305.0,4.420947924917568
Cyprus,2013,45.0,813016.0,5.534946421718638
Cyprus,2014,44.0,804818.0,5.467074543561401
Cyprus,2015,40.0,796037.0,5.024892059037456
Cyprus,2016,36.0,803022.0,4.483065221127192
Czech Republic,1986,2166.0,9666500.0,22.40728288418766
Czech Republic,1987,1936.0,9677000.0,20.00620026867831
Czech Republic,1988,1963.0,9691500.0,20.254862508383635
Czech Republic,1989,1912.0,9703500.0,19.704230432318234
Czech Republic,1990,1997.0,9710900.0,20.564520281333348
Czech Republic,1991,1904.0,9667500.0,19.69485389190587
Czech Republic,1992,1991.0,9681900.0,20.5641454673153
Czech Republic,1993,1917.0,9703400.0,19.755961827812932
Czech Republic,1994,1872.0,9723700.0,19.251930849368037
Czech Republic,1995,1733.0,9744300.0,17.78475621645475
Czech Republic,1996,1568.0,9763900.0,16.05915668943762
Czech Republic,1997,1666.0,9786700.0,17.023102782347472
Czech Republic,1998,1613.0,9808300.0,16.445255548871874
Czech Republic,1999,1610.0,9819215.0,16.39642272829345
Czech Republic,2000,1649.0,9819742.0,16.792701885650356
Czech Republic,2001,1623.0,9838083.0,16.497116358949196
Czech Republic,2002,1534.0,9752463.0,15.729359855043798
Czech Republic,2003,1719.0,9748550.0,17.63339163260177
Czech Republic,2004,1583.0,9746647.0,16.241482840201353
Czech Republic,2005,1565.0,9761733.0,16.031989401881816
Czech Republic,2006,1400.0,9780319.0,14.314461522165075
Czech Republic,2007,1379.0,9818295.0,14.045208460328396
Czech Republic,2008,1379.0,9899594.0,13.9298641944306
Czech Republic,2009,1464.0,9937407.0,14.732213342977701
Czech Republic,2010,1502.0,9945273.0,15.102652285161
Czech Republic,2011,1590.0,9906318.0,16.050363010757376
Czech Republic,2012,1658.0,9923127.0,16.708442812432008
Czech Republic,2013,1577.0,9936780.0,15.87033224042396
Czech Republic,2014,1489.0,9963127.0,14.94510709338544
Czech Republic,2015,1387.0,9989325.0,13.884822047535744
Czech Republic,2016,1318.0,10012831.0,13.163110413029043
Denmark,1994,999.0,4874900.0,20.49272805596012
Denmark,1995,924.0,4889100.0,18.899183898877094
Denmark,1996,892.0,4917300.0,18.140036198726943
Denmark,1997,817.0,4937300.0,16.547505721750756
Denmark,1998,763.0,4956400.0,15.394237753207975
Denmark,1999,762.0,4976200.0,15.312889353321811
Denmark,2000,728.0,4998610.0,14.564048805567946
Denmark,2001,727.0,5018451.0,14.486541763584023
Denmark,2002,688.0,5041222.0,13.647484677326252
Denmark,2003,633.0,5056783.0,12.517839899398492
Denmark,2004,661.0,5072927.0,13.029952924613344
Denmark,2005,631.0,5089852.0,12.397217050711886
Denmark,2006,650.0,5110460.0,12.719011595825034
Denmark,2007,581.0,5133001.0,11.318914607653497
Denmark,2008,603.0,5162525.0,11.680330845855467
Denmark,2009,622.0,5192790.0,11.978146622528543
Denmark,2010,563.0,5217785.0,10.79001913647266
Denmark,2011,589.0,5244150.0,11.231562789012518
Denmark,2012,661.0,5270539.0,12.541411798679416
Denmark,2013,610.0,5299698.0,11.510089820212396
Denmark,2014,629.0,5339166.0,11.780866150256426
Denmark,2015,564.0,5383060.0,10.477312160741288
Dominica,1982,4.0,63300.0,6.3191153238546605
Ecuador,1979,242.0,6596000.0,3.668890236506974
Ecuador,1980,233.0,6824000.0,3.4144196951934354
Ecuador,1981,321.0,6942581.0,4.62364068924799
Ecuador,1982,366.0,7030400.0,5.205962676376878
Ecuador,1983,384.0,7331970.0,5.23733730498079
Ecuador,1984,389.0,7445000.0,5.224983210208193
Ecuador,1985,393.0,7661800.0,5.129342974235819
Ecuador,1986,377.0,7881300.0,4.783474807455623
Ecuador,1987,390.0,8356800.0,4.666858127512923
Ecuador,1988,466.0,8593200.0,5.422892519666713
Ecuador,1989,431.0,8578619.0,5.024118683904717
Ecuador,1990,448.0,8800933.0,5.090369396062895
Ecuador,1991,494.0,9091700.0,5.4335272831263675
Ecuador,1992,505.0,9253155.0,5.4575979760416855
Ecuador,1993,574.0,9488483.0,6.049439093688633
Ecuador,1994,512.0,9725255.0,5.2646434463672165
Ecuador,1995,546.0,9960563.0,5.481617856340048
Ecuador,1996,593.0,10195848.0,5.816092982162935
Ecuador,1997,579.0,10427773.0,5.552479901509172
Ecuador,1998,546.0,10656446.0,5.1236594264166495
Ecuador,1999,616.0,10883283.0,5.660056804550612
Ecuador,2000,534.0,11109383.0,4.80674759345321
Ecuador,2001,584.0,11328328.0,5.155217963321683
Ecuador,2002,577.0,11548770.0,4.996203058853887
Ecuador,2003,675.0,11771002.0,5.734431104505801
Ecuador,2004,791.0,11994153.0,6.594880021957366
Ecuador,2005,943.0,12217643.0,7.718346329156941
Ecuador,2006,900.0,12449374.0,7.229279158936024
Ecuador,2007,1005.0,12677354.0,7.927521784119936
Ecuador,2008,928.0,12903183.0,7.1920238595391535
Ecuador,2009,964.0,13130161.0,7.341874939690382
Ecuador,2010,912.0,13360285.0,6.826201686565818
Ecuador,2011,918.0,13583553.0,6.758172916909147
Ecuador,2012,976.0,13815861.0,7.064344379260909
Ecuador,2013,676.0,14054613.0,4.809808708357889
Ecuador,2014,734.0,14295145.0,5.134610386953053
Ecuador,2015,1073.0,14534024.0,7.382676676466201
Egypt,1980,15.0,37174536.0,0.04035020100856135
Egypt,1987,22.0,44509584.0,0.04942755699536531
Egypt,2000,48.0,61633355.0,0.07787990772204434
Egypt,2001,49.0,62831800.0,0.07798598798697474
Egypt,2002,36.0,64048864.0,0.05620708588992304
Egypt,2003,42.0,65284981.0,0.06433332652727584
Egypt,2004,54.0,61349608.0,0.08802012231276196
Egypt,2005,52.0,62531684.0,0.08315784363011877
Egypt,2006,43.0,63678464.0,0.06752675441417683
Egypt,2007,32.0,64938649.0,0.049277280160232466
Egypt,2008,41.0,67134585.0,0.06107135390797455
Egypt,2009,52.0,72889969.0,0.0713404062498641
Egypt,2010,48.0,74238902.0,0.06465612866957542
Egypt,2011,176.0,75743440.0,0.23236335714353615
Egypt,2012,211.0,77116832.0,0.2736108246770303
Egypt,2013,149.0,78431389.0,0.18997496015275211
Egypt,2014,88.0,76981540.0,0.11431311974273312
Egypt,2015,48.0,78885166.0,0.0608479419311864
El Salvador,1981,477.0,3893733.0,12.250454769240728
El Salvador,1982,546.0,4115000.0,13.268529769137302
El Salvador,1983,600.0,4302000.0,13.94700139470014
El Salvador,1984,559.0,4460800.0,12.53138450502152
El Salvador,1990,571.0,4510552.0,12.659204461006103
El Salvador,1991,474.0,4576985.0,10.35616240822288
El Salvador,1992,419.0,4591600.0,9.125359351859919
El Salvador,1993,424.0,4694300.0,9.032230577508892
El Salvador,1995,620.0,4836397.0,12.819460437180817
El Salvador,1996,540.0,4892391.0,11.037547898358902
El Salvador,1997,577.0,4949302.0,11.658209581876394
El Salvador,1998,512.0,5006338.0,10.227036208901596
El Salvador,1999,515.0,5062759.0,10.172319085305068
El Salvador,2000,461.0,5118189.0,9.007092157011005
El Salvador,2001,514.0,5175094.0,9.932186739023484
El Salvador,2002,436.0,5230458.0,8.33579009715784
El Salvador,2003,527.0,5283542.0,9.974369466543466
El Salvador,2004,464.0,5333170.0,8.7002664456599
El Salvador,2005,455.0,5378879.0,8.459011626772046
El Salvador,2006,411.0,5429044.0,7.570393608893205
El Salvador,2007,501.0,5467861.0,9.162632334655179
El Salvador,2008,490.0,5499287.0,8.910246000981582
El Salvador,2009,506.0,5528910.0,9.151894315516078
El Salvador,2010,399.0,5560453.0,7.175674356028186
El Salvador,2011,485.0,5585785.0,8.682754527787948
El Salvador,2012,512.0,5618823.0,9.112228664259401
El Salvador,2013,484.0,5657250.0,8.555393521587344
El Salvador,2014,386.0,5696329.0,6.7762939956593105
Estonia,1981,544.0,1369200.0,39.731229915278995
Estonia,1982,481.0,1376000.0,34.956395348837205
Estonia,1985,470.0,1401800.0,33.52832073048937
Estonia,1986,423.0,1413400.0,29.927833592755057
Estonia,1987,396.0,1426600.0,27.758306462918824
Estonia,1988,381.0,1438300.0,26.48960578460683
Estonia,1989,408.0,1446649.0,28.203109392810557
Estonia,1990,428.0,1449182.0,29.533902574003818
Estonia,1991,423.0,1445433.0,29.26458715139339
Estonia,1992,495.0,1424815.0,34.74135238609925
Estonia,1993,574.0,1395612.0,41.12890975428701
Estonia,1994,614.0,1373795.0,44.69371339974305
Estonia,1995,594.0,1356651.0,43.78428940088497
Estonia,1996,545.0,1342202.0,40.60491639857488
Estonia,1997,522.0,1331234.0,39.21173888287108
Estonia,1998,477.0,1321719.0,36.08936544000654
Estonia,1999,468.0,1313198.0,35.63819012822133
Estonia,2000,377.0,1334175.0,28.257162666067046
Estonia,2001,401.0,1325610.0,30.250224424981706
Estonia,2002,371.0,1316690.0,28.176715855668384
Estonia,2003,342.0,1307160.0,26.163591297163315
Estonia,2004,323.0,1297650.0,24.8911493854275
Estonia,2005,273.0,1288495.0,21.18750945870958
Estonia,2006,247.0,1278915.0,19.313245993674325
Estonia,2007,251.0,1270415.0,19.7573233943239
Estonia,2008,242.0,1264005.0,19.145493886495704
Estonia,2009,269.0,1259010.0,21.36599391585452
Estonia,2010,223.0,1254225.0,17.7799039247344
Estonia,2011,218.0,1249427.0,17.447998162357624
Estonia,2012,237.0,1251631.0,18.935293229394286
Estonia,2013,218.0,1243096.0,17.536859582847985
Estonia,2014,241.0,1241852.0,19.40649932520139
Estonia,2015,195.0,1243450.0,15.682174594877155
Fiji,2001,36.0,719459.0,5.003759769493467
Fiji,2002,42.0,723187.0,5.807626519835119
Fiji,2003,10.0,725591.0,1.378186884897966
Fiji,2004,24.0,728408.0,3.2948567286465824
Fiji,2005,22.0,732607.0,3.0029743095547814
Fiji,2006,24.0,737759.0,3.253094845335672
Fiji,2007,13.0,745055.0,1.744837629436753
Fiji,2008,37.0,753658.0,4.909388608626194
Fiji,2009,26.0,762403.0,3.410269896629473
Fiji,2011,38.0,776325.0,4.894857179660581
Fiji,2012,32.0,782939.0,4.087163878667432
Finland,1987,1363.0,4614100.0,29.53988860232765
Finland,1988,1402.0,4633600.0,30.257251381215468
Finland,1989,1413.0,4654300.0,30.359022839095033
Finland,1990,1512.0,4675100.0,32.34155419135419
Finland,1991,1493.0,4698500.0,31.776098754921787
Finland,1992,1451.0,4720900.0,30.73566480967612
Finland,1993,1397.0,4741000.0,29.466357308584687
Finland,1994,1387.0,4761600.0,29.128864247311828
Finland,1995,1388.0,4781300.0,29.029761780268966
Finland,1996,1247.0,4802200.0,25.967265003540042
Finland,1997,1322.0,4823200.0,27.409188920218945
Finland,1998,1228.0,4844673.0,25.347427989463895
Finland,1999,1207.0,4864255.0,24.813666224324177
Finland,2000,1165.0,4881820.0,23.864050702401972
Finland,2001,1204.0,4898983.0,24.576529455195086
Finland,2002,1095.0,4915614.0,22.27595576056216
Finland,2003,1075.0,4929856.0,21.805910760882263
Finland,2004,1064.0,4944765.0,21.517706099278733
Finland,2005,994.0,4961784.0,20.033117120777526
Finland,2006,1062.0,4979740.0,21.326414632089225
Finland,2007,995.0,4998853.0,19.90456610746505
Finland,2008,1033.0,5020096.0,20.577295732989967
Finland,2009,1034.0,5042316.0,20.506449813934708
Finland,2010,954.0,5063494.0,18.840745145545743
Finland,2011,912.0,5085985.0,17.93162976296627
Finland,2012,873.0,5110450.0,17.082644385523782
Finland,2013,887.0,5135433.0,17.27215601878167
Finland,2014,789.0,5159944.0,15.29086362177574
Finland,2015,731.0,5181797.0,14.107075209623225
France,1979,9993.0,49805300.0,20.064129721134094
France,1980,10406.0,50026200.0,20.801100223482894
France,1981,10586.0,50206200.0,21.08504527329294
France,1982,11361.0,50710700.0,22.40355585704792
France,1983,11914.0,50927900.0,23.39385680540529
France,1984,12113.0,51141600.0,23.685219078010856
France,1985,12501.0,51382600.0,24.32924764414413
France,1986,12529.0,51637600.0,24.263327497792307
France,1987,12161.0,51900800.0,23.43123805413404
France,1988,11599.0,52157600.0,22.23836986364403
France,1989,11715.0,52417900.0,22.349235661863602
France,1990,11403.0,52952900.0,21.53423136409904
France,1991,11502.0,53282900.0,21.586662888093553
France,1992,11644.0,53622300.0,21.71484624866893
France,1993,12251.0,53945400.0,22.7099993697331
France,1994,12041.0,54247100.0,22.19657825026591
France,1995,11819.0,54528500.0,21.67490394931091
France,1996,11279.0,54791600.0,20.585272195007995
France,1997,11139.0,55045500.0,20.2359865929095
France,1998,10534.0,55280700.0,19.05547505729848
France,1999,10268.0,55043393.0,18.654373286908385
France,2000,10849.0,55267624.0,19.62993741145811
France,2001,10449.0,55511272.0,18.82320405124206
France,2002,10643.0,55935517.0,19.02726670069037
France,2003,10871.0,56360402.0,19.288364905559046
France,2004,10804.0,56813922.0,19.01646571768096
France,2005,10713.0,57160687.0,18.74190210485049
France,2006,10423.0,57824447.0,18.025248040850265
France,2007,10127.0,58167011.0,17.410212121781537
France,2008,10353.0,58482967.0,17.702590225971264
France,2009,10499.0,58770727.0,17.864335760216136
France,2010,10379.0,59056283.0,17.574759996324186
France,2011,10408.0,59344643.0,17.53823003029945
France,2012,9743.0,59638457.0,16.336774105339448
France,2013,9600.0,59910069.0,16.024017598777927
France,2014,8881.0,60275954.0,14.733902013396586
French Guiana,1979,9.0,55600.0,16.18705035971223
French Guiana,2001,7.0,148156.0,4.724749588271822
French Guiana,2002,11.0,155432.0,7.077049770960934
French Guiana,2003,23.0,162844.0,14.12394684483309
French Guiana,2004,27.0,170038.0,15.878803561556829
French Guiana,2005,25.0,176783.0,14.141631265449732
French Guiana,2006,13.0,182510.0,7.122897375486274
French Guiana,2007,23.0,187701.0,12.253530881561632
French Guiana,2008,20.0,192699.0,10.378881052833695
French Guiana,2009,16.0,197851.0,8.086893672511133
French Guiana,2010,16.0,203377.0,7.867162953529651
French Guiana,2011,21.0,210264.0,9.987444355667161
French Guiana,2012,19.0,215906.0,8.800125980750883
French Guiana,2013,19.0,222674.0,8.532653116214735
French Guiana,2014,15.0,229559.0,6.534267878845962
Georgia,1981,309.0,4651300.0,6.643304022531335
Georgia,1982,259.0,4686400.0,5.52663024923182
Georgia,1985,239.0,4796100.0,4.983215529284211
Georgia,1986,238.0,4832200.0,4.925292827283639
Georgia,1987,226.0,4869400.0,4.641228898837639
Georgia,1988,229.0,4910800.0,4.663191333387635
Georgia,1989,247.0,4944200.0,4.995752599004894
Georgia,1990,196.0,4986400.0,3.930691480827852
Georgia,1991,174.0,5018550.0,3.4671369220193085
Georgia,1992,204.0,4988700.0,4.089241686210836
Georgia,1994,123.0,4518900.0,2.721901347673106
Georgia,1995,138.0,4410850.0,3.128648673158235
Georgia,1996,162.0,4310350.0,3.758395489925412
Georgia,1997,176.0,4240600.0,4.150356081686554
Georgia,1998,148.0,4209250.0,3.516065807447882
Georgia,1999,189.0,4187750.0,4.513163393230255
Georgia,2000,130.0,4165600.0,3.1207989245246783
Georgia,2001,100.0,4140950.0,2.4149047923785605
Georgia,2004,175.0,4089850.0,4.27888553369928
Georgia,2005,87.0,4132000.0,2.1055179090029044
Georgia,2006,72.0,4166500.0,1.7280691227649108
Georgia,2007,104.0,4154900.0,2.503068665912537
Georgia,2009,188.0,4158750.0,4.52058911932672
Georgia,2010,112.0,4193800.0,2.670608994229577
Georgia,2011,99.0,4202600.0,2.3556845762147245
Georgia,2012,104.0,4200900.0,2.4756599776238426
Georgia,2013,157.0,4192600.0,3.7446930305776847
Georgia,2014,194.0,3470600.0,5.589811559960814
Georgia,2015,192.0,3458400.0,5.551700208188758
Germany,1990,13924.0,74958800.0,18.575537495264065
Germany,1991,14010.0,75495900.0,18.557299138098887
Germany,1992,13458.0,76131700.0,17.677261902729086
Germany,1993,12690.0,76793400.0,16.524857604950427
Germany,1994,12718.0,77163400.0,16.48190722544626
Germany,1995,12888.0,77547500.0,16.619491279538348
Germany,1996,12225.0,77882500.0,15.696722627034314
Germany,1997,12256.0,78067900.0,15.699154197820102
Germany,1998,11654.0,78071100.0,14.927418724726564
Germany,1999,11160.0,78141200.0,14.281838517964914
Germany,2000,11073.0,78242066.0,14.152233659065187
Germany,2001,11167.0,78421514.0,14.239714882321707
Germany,2002,11176.0,78633771.0,14.212722927913504
Germany,2003,11155.0,78756461.0,14.163917294353793
Germany,2004,10741.0,78811814.0,13.628667397504643
Germany,2005,10270.0,78851254.0,13.024523363953096
Germany,2006,9775.0,78828994.0,12.400259731844352
Germany,2007,9409.0,78776585.0,11.943904397480544
Germany,2008,9459.0,78662789.0,12.024745270600564
Germany,2009,9579.0,78448602.0,12.210542642939641
Germany,2010,10030.0,78349067.0,12.801684032816881
Germany,2011,10153.0,78371140.0,12.955024005010008
Germany,2012,9896.0,78508115.0,12.605066367979921
Germany,2013,10091.0,77270988.0,13.059235116807358
Germany,2014,10217.0,77552369.0,13.174323533559626
Germany,2015,10088.0,78136683.0,12.910709301545344
Greece,1979,277.0,8741300.0,3.168865042956997
Greece,1980,314.0,8925100.0,3.5181678636653935
Greece,1981,322.0,9013500.0,3.572419149054196
Greece,1982,347.0,9079400.0,3.821838447474503
Greece,1983,368.0,9144800.0,4.024144869215292
Greece,1984,389.0,9210600.0,4.2233947842702975
Greece,1985,405.0,9275400.0,4.366388511546671
Greece,1986,393.0,9334000.0,4.210413541889865
Greece,1987,410.0,9387400.0,4.367556511920234
Greece,1988,403.0,9450000.0,4.264550264550264
Greece,1989,383.0,9527500.0,4.019942272369457
Greece,1990,349.0,9617000.0,3.628990329624623
Greece,1991,381.0,9721144.0,3.919291803516129
Greece,1992,351.0,9834155.0,3.569193286052539
Greece,1993,412.0,9930405.0,4.148874089223954
Greece,1994,355.0,10018932.0,3.543291839888723
Greece,1995,370.0,10101632.0,3.662774490300181
Greece,1996,356.0,10178479.0,3.497575620090192
Greece,1997,374.0,10248806.0,3.649205575751946
Greece,1998,403.0,10310630.0,3.908587545086964
Greece,1999,381.0,10362363.0,3.6767675480968967
Greece,2000,382.0,10403059.0,3.6719968616923158
Greece,2001,334.0,10441529.0,3.198765238309447
Greece,2002,323.0,10482045.0,3.081459772401282
Greece,2003,375.0,10515665.0,3.5661082775078894
Greece,2004,353.0,10547290.0,3.346831271350271
Greece,2005,400.0,10582816.0,3.7797123185360118
Greece,2006,394.0,10618891.0,3.710368625122906
Greece,2007,328.0,10653591.0,3.078774095983223
Greece,2008,373.0,10686723.0,3.490312231354738
Greece,2009,391.0,10719618.0,3.6475180365568995
Greece,2010,377.0,10735384.0,3.511751419418253
Greece,2011,477.0,10728724.0,4.446008677266747
Greece,2012,508.0,10539802.0,4.819824888551038
Greece,2013,533.0,10431289.0,5.109627391207357
Greece,2014,565.0,10380547.0,5.44287309714989
Greece,2015,529.0,10331286.0,5.120369332530336
Grenada,1985,1.0,85375.0,1.171303074670571
Grenada,1988,4.0,87300.0,4.581901489117984
Grenada,1989,4.0,81805.0,4.8896766701301875
Grenada,1990,2.0,82000.0,2.4390243902439024
Grenada,1993,3.0,85304.0,3.5168339116571325
