,country,year,suicides_no,population,suirate,sexratio,ssdiff
1181,Latvia,2007,453.0,2093878.0,21.63449828500037,83.99938136049722,29.103615526309593
1182,Latvia,2008,527.0,2067529.0,25.489364357162582,83.97086760956903,36.34961464102039
1183,Latvia,2009,516.0,2030316.0,25.414763022110844,83.68331772720488,35.926865770518
1184,Latvia,2010,438.0,1987906.0,22.03323497187493,83.3222363419398,35.89708492354385
1185,Latvia,2011,440.0,1953611.0,22.52239570723138,83.18429064777074,34.11101564967028
1186,Latvia,2012,444.0,1931521.0,22.98706563376738,83.3301853214057,35.32893420727173
1187,Latvia,2013,383.0,1912464.0,20.026520760652225,83.51069035862263,31.14504933658584
1188,Latvia,2014,382.0,1894041.0,20.16851799934637,83.65799239203054,29.162753855868335
1189,Latvia,2015,387.0,1875522.0,20.634255423290156,83.79812333096504,27.847544793388153
1190,Lithuania,1987,1050.0,3324300.0,31.585596967782692,88.2282996432818,41.05136097918404
1191,Lithuania,1988,969.0,3359200.0,28.846153846153847,88.51787417924687,33.46656783240742
1192,Lithuania,1989,998.0,3390709.0,29.43337219442895,88.66567809459688,40.25229107684775
1193,Lithuania,1990,967.0,3408110.0,28.373497334299657,88.62361781483713,38.00806268937578
1194,Lithuania,1991,1141.0,3419534.0,33.36711961337422,88.60130318095727,45.08072050171339
1195,Lithuania,1992,1292.0,3422233.0,37.753127855409026,88.56711970386729,48.58760706784679
1196,Lithuania,1993,1560.0,3413834.0,45.69642226306259,88.43481654310725,65.2604118101755
1197,Lithuania,1994,1700.0,3400730.0,49.98926701031837,88.22777313459271,75.71067078125539
1198,Lithuania,1995,1694.0,3387149.0,50.01256218725542,88.00542621847079,70.55724067416614
1199,Lithuania,1996,1722.0,3375163.0,51.019758156865315,87.78186087009739,69.38926672154605
1200,Lithuania,1997,1632.0,3364273.0,48.50973746779765,87.57944577113484,69.98386596564306
1201,Lithuania,1998,1553.0,3350973.0,46.344748226858286,87.4020199986578,67.23361611127835
1202,Lithuania,1999,1550.0,3333452.0,46.498344658930144,87.21599875992537,67.86451814370903
1203,Lithuania,2000,1631.0,3315125.0,49.19874816183402,87.0395769849003,67.6535728951215
1204,Lithuania,2001,1533.0,3294138.0,46.53721246650869,86.8561772552125,66.19204193481559
1205,Lithuania,2002,1551.0,3274488.0,47.36618365985766,86.68401341598505,72.29548719324706
1206,Lithuania,2003,1455.0,3254127.0,44.71245283297179,86.53637145313843,64.74890082649327
1207,Lithuania,2004,1380.0,3222969.0,42.81766284441458,86.4014685546431,60.43235460085022
1208,Lithuania,2005,1319.0,3174728.0,41.546866377214045,86.17998079982735,59.983399178679356
1209,Lithuania,2006,1049.0,3125767.0,33.55976309174676,85.84328663915474,47.42574667289478
1210,Lithuania,2007,1025.0,3087867.0,33.19443486393682,85.55889405020162,48.9234450009477
1211,Lithuania,2008,1111.0,3053756.0,36.381426675870635,85.38971071673357,53.54942695243773
1212,Lithuania,2009,1138.0,3016497.0,37.725878726217864,85.1079536668164,57.22792239286943
1213,Lithuania,2010,1018.0,2949737.0,34.511551368816946,84.76064785990512,49.42307014199323
1214,Lithuania,2011,1018.0,2879805.0,35.34961568578428,84.54728383115344,49.04440187665617
1215,Lithuania,2012,927.0,2837770.0,32.6664951705036,84.44336551279477,46.648969567509596
1216,Lithuania,2013,1085.0,2806627.0,38.65850360592982,84.4482313092373,56.01528584262405
1217,Lithuania,2014,930.0,2781577.0,33.43427127848699,84.49141075810837,49.68837875865924
1218,Lithuania,2015,896.0,2753926.0,32.5353695052082,84.40583766627272,46.35814352509789
1219,Lithuania,2016,826.0,2717150.0,30.39949947555343,84.36855390294214,47.303305114662706
1220,Luxembourg,1987,74.0,349400.0,21.179164281625646,94.21901056142302,10.428605862647391
1221,Luxembourg,1988,69.0,352300.0,19.585580471189328,94.42604856512142,21.009685414336268
1222,Luxembourg,1989,73.0,355400.0,20.540236353404616,94.84649122807018,20.79720616570328
1223,Luxembourg,1990,68.0,358800.0,18.9520624303233,95.21218715995647,15.43168039794808
1224,Luxembourg,1991,77.0,362900.0,21.217966381923397,95.84457636265515,17.993101034115607
1225,Luxembourg,1992,59.0,367300.0,16.063163626463382,95.89333333333333,0.12903225806451601
1226,Luxembourg,1993,64.0,372000.0,17.204301075268816,95.99578503688093,17.914749941876536
1227,Luxembourg,1994,74.0,377000.0,19.628647214854112,95.84415584415585,26.309083870059478
1228,Luxembourg,1995,63.0,382100.0,16.487830410887202,95.74795081967213,14.855735073546827
1229,Luxembourg,1996,72.0,387700.0,18.571060098013927,95.70923775870773,18.36247089970756
1230,Luxembourg,1997,81.0,392600.0,20.631686194600103,95.81047381546135,20.759916969678876
1231,Luxembourg,1998,64.0,397915.0,16.0838370003644,96.04717961856244,16.73922586820453
1232,Luxembourg,1999,70.0,403890.0,17.331451632870337,96.32232851143257,14.519590543393365
1233,Luxembourg,2000,62.0,410164.0,15.115904857569168,96.39731091149375,16.163522433576365
1234,Luxembourg,2001,73.0,413930.0,17.635832145531854,96.58529635258358,13.662478162416173
1235,Luxembourg,2002,85.0,418106.0,20.32977283272663,96.65674225213657,20.309352699784405
1236,Luxembourg,2003,48.0,423654.0,11.330000424875015,96.84694730972959,15.47360037960296
1237,Luxembourg,2004,62.0,430128.0,14.414313878659376,97.158101244935,13.43771715402665
1238,Luxembourg,2005,49.0,437338.0,11.204148736217753,97.32352742121054,13.568493371848767
1239,Luxembourg,2006,65.0,444821.0,14.61261945816407,97.41745073672999,13.42356475250163
1240,Luxembourg,2007,78.0,452012.0,17.256179039494526,97.56460016084479,12.816436681206344
1241,Luxembourg,2008,43.0,460371.0,9.340292937652459,97.83374730346446,11.935651161014139
1242,Luxembourg,2009,48.0,469209.0,10.229982800841416,98.17916877850989,10.418844454731495
1243,Luxembourg,2010,54.0,477979.0,11.297567466353124,98.48719535237177,13.562710193297201
1244,Luxembourg,2011,55.0,488918.0,11.249330153522676,98.97200901832151,7.888714607436853
1245,Luxembourg,2012,51.0,501044.0,10.178746776730188,99.43399155365736,10.835359937537225
1246,Luxembourg,2013,40.0,512689.0,7.8020008231110864,99.7393631734579,3.141167099819045
1247,Luxembourg,2014,67.0,524940.0,12.763363432011278,99.97561923337727,14.09996155853703
1248,Luxembourg,2015,64.0,537748.0,11.901485454153246,100.25471824587014,9.639695832819992
1249,Macau,1994,27.0,346542.0,7.791263396644562,93.91629874599204,2.222447135866152
1250,Maldives,2000,0.0,247387.0,0.0,102.18293859003907,0.0
1251,Maldives,2001,3.0,255503.0,1.1741545109059386,103.78777606738078,0.7393774029219311
1252,Maldives,2002,3.0,263747.0,1.1374536961557857,105.68917380250495,0.6959130038702125
1253,Maldives,2003,4.0,272110.0,1.4699937525265518,107.7889351303883,1.3617021350261183
1254,Maldives,2004,1.0,280526.0,0.35647319678033407,109.97455089820359,-0.7485029940119761
1255,Maldives,2005,1.0,288936.0,0.3460974056538472,112.14719962407119,0.6547073458164201
1256,Maldives,2007,5.0,305536.0,1.6364683703393381,116.4082586677055,0.40878049214540235
1257,Maldives,2008,0.0,313924.0,0.0,118.4624592023494,0.0
1258,Maldives,2010,1.0,331559.0,0.30160544578792914,122.70367210956549,0.5474052988832931
1259,Maldives,2011,2.0,341018.0,0.5864793060776851,125.08844650966311,1.0553310045695832
1260,Malta,1987,1.0,317400.0,0.315059861373661,96.41089108910892,0.6418485237483954
1261,Malta,1988,9.0,320800.0,2.8054862842892767,96.56862745098039,4.463397033940479
1262,Malta,1989,23.0,324000.0,7.098765432098766,96.8408262454435,8.254679226930882
1263,Malta,1990,8.0,327400.0,2.4434941967012827,96.873120865905,4.9658597144630665
1264,Malta,1991,10.0,330800.0,3.022974607013301,96.9047619047619,4.933017433017433
1265,Malta,1992,18.0,334300.0,5.384385282680228,97.22713864306785,3.741730389208695
1266,Malta,1993,16.0,337700.0,4.737933076695292,97.36995908825249,1.3109861127384912
1267,Malta,1994,15.0,341700.0,4.389815627743634,97.2863741339492,5.389560104440074
1268,Malta,1995,17.0,344900.0,4.928964917367352,97.53722794959909,3.0227635484580477
1269,Malta,1996,10.0,348200.0,2.8719126938541066,97.72856331629755,4.661658551328893
1270,Malta,1997,15.0,350400.0,4.280821917808219,97.51972942502819,4.1035900710976145
1271,Malta,1998,12.0,353400.0,3.395585738539898,97.76161163961947,5.736911209847627
1272,Malta,1999,27.0,355600.0,7.592800899887514,97.88536449638286,9.724691174065297
1273,Malta,2000,23.0,362676.0,6.341748557941523,97.7125536972023,6.213594497973591
1274,Malta,2001,30.0,370541.0,8.096270048388707,97.59341321516368,8.834548763995402
1275,Malta,2002,19.0,374456.0,5.074027389065738,97.74507163490227,1.7182682593117065
1276,Malta,2003,20.0,377785.0,5.29401643792104,97.86985533662256,7.526479505884824
1277,Malta,2004,24.0,380918.0,6.300568626318525,97.92780574997532,2.232361141327285
1278,Malta,2005,19.0,384111.0,4.946486822819446,98.00862944424111,6.869064987414932
1279,Malta,2006,26.0,386038.0,6.735088255560333,98.22030069010844,8.410957919290787
1280,Malta,2007,26.0,387581.0,6.708275173447615,98.43283620296845,12.491247081020658
1281,Malta,2008,14.0,390195.0,3.5879496149361216,98.61497113886938,5.175934683216222
1282,Malta,2009,36.0,393102.0,9.157928476578597,98.76021984356119,15.378058827437945
1283,Malta,2010,31.0,394949.0,7.849114695821486,98.64351709812244,13.780492978002687
1284,Malta,2011,20.0,396423.0,5.045115949377307,98.54306692175933,10.1648225984336
1285,Malta,2012,25.0,399138.0,6.263497837840546,98.7491597161708,6.59313833033122
1286,Malta,2013,22.0,402728.0,5.462744085337995,99.18196161055636,9.977301138390638
1287,Malta,2014,32.0,406525.0,7.871594612877437,99.57338596051979,10.857145316215716
1288,Malta,2015,34.0,410637.0,8.279818915489837,99.85836934937507,9.752703399347743
1289,Martinique,2000,33.0,359606.0,9.176710066016696,87.62606894464706,15.180539606546262
1290,Martinique,2001,40.0,362334.0,11.039538105725656,87.20530718319392,13.716575734521758
1291,Martinique,2002,31.0,365218.0,8.48808109129342,86.93945241519806,14.949465371145331
1292,Martinique,2003,32.0,368047.0,8.694541729724737,86.77563904127317,12.16034577676621
1293,Martinique,2004,34.0,370468.0,9.177580789703834,86.60931061926398,10.006375431404916
1294,Martinique,2005,26.0,372121.0,6.986974666842237,86.38947742765981,10.752009521953227
1295,Martinique,2006,36.0,372833.0,9.655797635938878,86.16610658664096,14.388883895135452
1296,Martinique,2007,32.0,372982.0,8.579502496099007,85.8470400063779,13.179975506086345
1297,Martinique,2008,50.0,372600.0,13.419216317767042,85.46355934734348,22.63985977656082
1298,Martinique,2009,26.0,371899.0,6.991145445403188,85.0556810604779,7.632290035140404
1299,Martinique,2010,26.0,371079.0,7.006594283158034,84.66235381935805,9.855393442054028
1300,Martinique,2011,37.0,367787.0,10.060170696626036,84.37194519778826,16.50648386873349
1301,Martinique,2013,27.0,367843.0,7.340088026685298,83.36772945703974,6.276588803369084
1302,Martinique,2014,32.0,366824.0,8.723529540051905,83.06143734747958,11.527027226270228
1303,Mauritius,1987,140.0,911300.0,15.362668715022496,99.14772727272727,7.593498907968824
1304,Mauritius,1988,167.0,925000.0,18.054054054054053,98.967519896752,12.079588971488565
1305,Mauritius,1989,144.0,932900.0,15.43573802122414,98.48936170212765,15.242803234005782
1306,Mauritius,1990,147.0,941100.0,15.620019126554032,98.62811312790207,7.654238529504566
1307,Mauritius,1991,137.0,938100.0,14.603986781792987,99.3836344314559,10.963438236628308
1308,Mauritius,1992,146.0,948300.0,15.395971738901192,99.93674889310563,11.398543356365277
1309,Mauritius,1993,138.0,958300.0,14.400500886987373,100.22983702465524,9.984693212196193
1310,Mauritius,1994,129.0,972800.0,13.260690789473685,99.95889003083248,17.48078227292142
1311,Mauritius,1995,147.0,981900.0,14.970974641002138,99.979633401222,16.909048138441428
1312,Mauritius,1996,153.0,995000.0,15.376884422110553,99.87946966653274,16.29995794852136
1313,Mauritius,1997,122.0,1011700.0,12.058910744291786,99.90120529539617,16.222262448758062
1314,Mauritius,1998,155.0,1026300.0,15.102796453278769,99.78586723768737,14.258250962260666
1315,Mauritius,1999,174.0,1042400.0,16.69224865694551,99.61700497893527,12.727185180964042
1316,Mauritius,2000,137.0,1056073.0,12.972588069195973,97.84057699512927,14.867287204481414
1317,Mauritius,2001,113.0,1068947.0,10.571150861548794,97.74149151463804,7.539361343981938
1318,Mauritius,2002,131.0,1079755.0,12.132381882927145,97.58217989913703,13.820584248768498
1319,Mauritius,2003,88.0,1092234.0,8.05688158398292,97.47531635385347,7.531680205342849
1320,Mauritius,2004,97.0,1103091.0,8.79347216140826,97.41732153818896,9.841123814891413
1321,Mauritius,2005,102.0,1113942.0,9.156670634557274,97.39020262787174,10.298313776132673
1322,Mauritius,2006,118.0,1125301.0,10.486083279051561,97.31703083108745,10.951001992609847
1323,Mauritius,2007,127.0,1135233.0,11.187130747608641,97.25138395137665,12.117873247000128
1324,Mauritius,2008,84.0,1146258.0,7.3281931292954985,97.13038632986627,10.684463432240893
1325,Mauritius,2009,115.0,1159551.0,9.917631910972437,97.881000163827,12.114952562180143
1326,Mauritius,2010,98.0,1164931.0,8.412515419368185,96.90627551270501,9.537638953035318
1327,Mauritius,2011,118.0,1173352.0,10.056658189528802,96.80939034229193,12.601914568844759
1328,Mauritius,2012,115.0,1180547.0,9.741247065978737,96.73094677060801,10.99979393066626
1329,Mauritius,2013,98.0,1147390.0,8.541123767855742,97.73279128961713,12.050437794415867
1330,Mauritius,2014,120.0,1151424.0,10.421877605469401,97.71925275563103,12.748388046245292
1331,Mauritius,2015,104.0,1154848.0,9.005514145584527,97.68938311082505,9.217288367492092
1332,Mauritius,2016,98.0,1157229.0,8.468505369291645,97.67466489927762,11.95310318587854
1333,Mayotte,2011,0.0,179194.0,0.0,94.37044429017702,0.0
1334,Mayotte,2012,2.0,185190.0,1.079971920730061,94.6172600781874,2.2213830330763935
1335,Mayotte,2013,3.0,191591.0,1.5658355559499142,94.91825460612658,3.2155030118544876
1336,Mayotte,2014,1.0,198113.0,0.5047624335606447,95.21214748832351,1.0349074275306074
1337,Mexico,1987,1701.0,67948100.0,2.5033812571653953,99.33085152883264,3.3458566838240604
1338,Mexico,1988,1703.0,69646000.0,2.4452229848088907,99.26184481574731,3.300475109574876
1339,Mexico,1989,1865.0,71359000.0,2.6135455934079794,99.18771807397069,3.6509118125997175
1340,Mexico,1990,1926.0,73076900.0,2.6355797796567724,99.11473560593882,3.7729850313819275
1341,Mexico,1991,2103.0,74796300.0,2.811636404474553,99.04279099473096,3.971179866561731
1342,Mexico,1992,2237.0,75285800.0,2.9713438656426576,97.6985958914002,4.216614422067822
1343,Mexico,1993,2342.0,76826800.0,3.048415396710523,97.6226672325758,4.44746022260153
1344,Mexico,1994,2588.0,78374100.0,3.302111284212514,97.55072102115045,4.681058123228424
1345,Mexico,1995,2877.0,79927100.0,3.5995300717779077,97.4810554118394,5.074692233765952
1346,Mexico,1996,3008.0,83802294.0,3.589400547913402,97.92901533955116,4.896520219517216
1347,Mexico,1997,3350.0,85340880.0,3.9254340944222745,97.9651461991397,5.405798146991894
1348,Mexico,1998,3312.0,86825678.0,3.814539749404548,98.02076117149376,5.356332726218807
1349,Mexico,1999,3327.0,88271977.0,3.7690330647063677,98.07749308219695,5.309753219055846
1350,Mexico,2000,3456.0,89694793.0,3.8530664762223155,98.11930133733654,5.384982820251185
1351,Mexico,2001,3760.0,91052714.0,4.129476030774876,98.16084792643096,5.383931991249842
1352,Mexico,2002,3826.0,92394316.0,4.140947371697627,98.17969758320005,5.518428887804468
1353,Mexico,2003,4070.0,93758859.0,4.3409231334609135,98.18404262953433,5.801098070042196
1354,Mexico,2004,4056.0,95193068.0,4.260814453422175,98.19388500274046,5.763423036102848
1355,Mexico,2005,4274.0,96730008.0,4.418484075799932,98.22220537298324,5.897987019814872
1356,Mexico,2006,4230.0,98468839.0,4.295775235046693,98.2167149609629,5.789215208039463
1357,Mexico,2007,4285.0,100294297.0,4.272426377344267,98.26885631190497,5.580829685212991
1358,Mexico,2008,4642.0,102170587.0,4.5433819422022115,98.35616163365795,5.795548606475508
1359,Mexico,2009,5023.0,104044342.0,4.827749307117537,98.44273583893897,6.0178388113779775
1360,Mexico,2010,4858.0,105875861.0,4.588392438197031,98.50458594829946,5.846040548037465
1361,Mexico,2011,5558.0,107655100.0,5.1627837417827855,98.58861374319,6.419901573961166
1362,Mexico,2012,5381.0,109368765.0,4.920051899644291,98.62430097059132,6.064672366663201
1363,Mexico,2013,5711.0,111036708.0,5.143344127241236,98.62652057143238,6.600819132922826
1364,Mexico,2014,6178.0,112692589.0,5.482170615496286,98.62303238566761,6.681912954136735
1365,Mexico,2015,6234.0,114357884.0,5.451307581032192,98.63198115705617,6.6127739427739
1366,Montenegro,2000,0.0,578668.0,0.0,96.57511677282378,0.0
1367,Montenegro,2001,0.0,578668.0,0.0,96.57511677282378,0.0
1368,Montenegro,2002,0.0,578668.0,0.0,96.57511677282378,0.0
1369,Montenegro,2003,0.0,579688.0,0.0,96.50041016114926,0.0
1370,Montenegro,2004,0.0,581623.0,0.0,96.36820959519227,0.0
1371,Montenegro,2005,118.0,583232.0,20.232086030944803,96.26207221455732,16.55083653290523
1372,Montenegro,2006,0.0,584885.0,0.0,96.2003448437804,0.0
1373,Montenegro,2007,121.0,587244.0,20.604723079333294,96.25302444958359,20.206874679230754
1374,Montenegro,2008,126.0,589953.0,21.35763357419998,96.33816785255493,12.327296929898864
1375,Montenegro,2009,107.0,592234.0,18.067182904054818,96.36015198636632,16.54759844340191
1376,Netherlands,1987,1616.0,13777000.0,11.729694418233287,97.33581608536848,5.747105909938368
1377,Netherlands,1988,1523.0,13855700.0,10.991866163384023,97.30156921937744,6.176658379884296
1378,Netherlands,1989,1520.0,13929300.0,10.912249718219867,97.26533733643006,5.845947748321102
1379,Netherlands,1990,1450.0,14014300.0,10.346574570260376,97.27892114079788,5.538253912571934
1380,Netherlands,1991,1611.0,14114800.0,11.413551732932808,97.3297543653623,6.757264823801059
1381,Netherlands,1992,1587.0,14216900.0,11.162771068235692,97.35004650258888,7.264633482045697
1382,Netherlands,1993,1555.0,14313600.0,10.863793874357254,97.35818878746932,7.068881036496802
1383,Netherlands,1994,1584.0,14397700.0,11.001757225112344,97.3666534153998,8.407483427986161
1384,Netherlands,1995,1511.0,14474000.0,10.43940859472157,97.38169916814401,7.035142378529395
1385,Netherlands,1996,1577.0,14553700.0,10.835732494142382,97.36506644968809,7.285409490071529
1386,Netherlands,1997,1572.0,14639900.0,10.737778263512729,97.34578884934757,7.284737507421697
1387,Netherlands,1998,1519.0,14734600.0,10.309068451128637,97.36923179961154,6.859185753339592
1388,Netherlands,1999,1519.0,14832000.0,10.241370010787486,97.39678990657191,7.188846256865667
1389,Netherlands,2000,1501.0,14933235.0,10.051405472424428,97.44799866404394,6.944067155195739
1390,Netherlands,2001,1474.0,15038337.0,9.80161569726759,97.5340843085687,7.50732796773736
1391,Netherlands,2002,1570.0,15130318.0,10.3765168716216,97.58404066410871,7.604376728073244
1392,Netherlands,2003,1502.0,15203397.0,9.879371037933167,97.55583181203852,7.270314599504952
1393,Netherlands,2004,1514.0,15265861.0,9.917553946023745,97.49542319012737,7.196298020052904
1394,Netherlands,2005,1574.0,15320595.0,10.273752422800811,97.42915216879486,7.762059564412867
1395,Netherlands,2006,1525.0,15368697.0,9.922767037439804,97.39084208652488,7.642292780750394
1396,Netherlands,2007,1354.0,15425404.0,8.777727960966208,97.39787151161987,7.156305830830281
1397,Netherlands,2008,1439.0,15506963.0,9.279702285998876,97.46873436081331,7.242400504717625
1398,Netherlands,2009,1530.0,15602176.0,9.80632445115348,97.5644460945247,8.011147414609345
1399,Netherlands,2010,1604.0,15691409.0,10.222154046204519,97.60570987664038,8.533754544312913
1400,Netherlands,2011,1650.0,15772162.0,10.461470025479068,97.64074114266052,8.163598171883057
1401,Netherlands,2012,1756.0,15839503.0,11.086206429583049,97.6703000539617,8.040458004216982
1402,Netherlands,2013,1856.0,15899508.0,11.673317186921759,97.70210816654344,9.807569140523343
1403,Netherlands,2014,1839.0,15899508.0,11.566395639412239,97.70210816654344,8.58475490475622
1404,Netherlands,2015,1873.0,16057342.0,11.664446083293237,97.88791774387191,8.856655891538404
1405,Netherlands,2016,1895.0,16155753.0,11.729567789257485,98.03910584393456,8.440711922519633
1406,New Zealand,1987,463.0,3047100.0,15.19477536017853,97.28714794431855,17.683538670017402
1407,New Zealand,1988,484.0,3055200.0,15.841843414506416,97.05882352941177,18.675532413922504
1408,New Zealand,1989,465.0,3063800.0,15.177230889744761,96.58646134103304,18.745405630295572
1409,New Zealand,1990,455.0,3089400.0,14.727778856735936,96.41426664123594,18.087627740854792
1410,New Zealand,1991,474.0,3203900.0,14.794469240613003,95.92123769338959,18.47724318297933
1411,New Zealand,1992,493.0,3235600.0,15.236741253554209,96.08508575237865,19.22159051893513
1412,New Zealand,1993,443.0,3273200.0,13.534156177441035,96.1644492388829,16.11650365919544
1413,New Zealand,1994,512.0,3319500.0,15.424009640006025,96.24593556015371,19.03358024404433
1414,New Zealand,1995,545.0,3373800.0,16.153891754105164,96.3223741635147,19.16667951249459
1415,New Zealand,1996,540.0,3432500.0,15.7319737800437,96.43470298729541,18.989563388180475
1416,New Zealand,1997,562.0,3470200.0,16.19503198662901,96.4783150266108,19.029415423579866
1417,New Zealand,1998,574.0,3502800.0,16.38689048760991,96.45541222658441,18.297409923299718
1418,New Zealand,1999,516.0,3549300.0,14.538077930859606,95.94777375990283,14.920361136656823
1419,New Zealand,2000,458.0,3573690.0,12.815884981629631,95.68674263373178,16.914836597919418
1420,New Zealand,2001,508.0,3599090.0,14.11467898829982,95.58252137007591,15.649371741975646
1421,New Zealand,2002,467.0,3659190.0,12.76238730429412,95.83045677129324,13.721997936404787
1422,New Zealand,2003,519.0,3729420.0,13.916373055327638,96.12320345819506,13.265108358122653
1423,New Zealand,2004,495.0,3802510.0,13.017717244662078,95.55005862629338,14.74864954882903
1424,New Zealand,2005,514.0,3849280.0,13.353146562474022,95.43361376109992,13.620881848162078
1425,New Zealand,2006,527.0,3898600.0,13.517673010824398,95.274659774502,13.43589675329458
1426,New Zealand,2007,494.0,3935450.0,12.552567050781995,95.3270796108795,13.720045091982517
1427,New Zealand,2008,520.0,3968450.0,13.103352694376898,95.46029916613719,12.811777485582532
1428,New Zealand,2009,512.0,4009980.0,12.768143482012379,95.64409186048213,14.341315153142606
1429,New Zealand,2010,536.0,4055470.0,13.216717174581492,95.80858850681267,12.308698811430009
1430,New Zealand,2011,493.0,4090460.0,12.05243420055446,95.94830229171457,13.265498184748974
1431,New Zealand,2012,549.0,4120870.0,13.322429486977265,96.121703043052,13.102185513003214
1432,New Zealand,2013,513.0,4129770.0,12.421999288095947,94.98810175829571,11.25193186311358
1433,Nicaragua,2010,351.0,5107427.0,6.872344920446245,96.25298418310905,7.9795893492343195
1434,Nicaragua,2011,369.0,5177921.0,7.126412318766548,96.2450227364205,7.343878072110433
1435,Nicaragua,2012,316.0,5251443.0,6.017393695409052,96.27417012855229,6.019507930677893
1436,Nicaragua,2013,351.0,5326935.0,6.589154926801247,96.3269423410182,7.795833669489541
1437,Nicaragua,2014,311.0,5402424.0,5.756675151746697,96.38443980845841,6.544677941651443
1438,Nicaragua,2015,315.0,5476483.0,5.751866663331192,96.43277828152978,5.506093083382451
1439,Norway,1987,649.0,3929500.0,16.516096195444714,97.30367543683471,16.894319058669666
1440,Norway,1988,708.0,3946600.0,17.939492221152385,97.40896358543418,16.28480292188766
1441,Norway,1989,660.0,3955800.0,16.684362202335812,97.40506013274116,15.710074407622999
1442,Norway,1990,659.0,3961300.0,16.635952843763413,97.31520223152022,16.460613409638146
1443,Norway,1991,675.0,3972600.0,16.991391028545536,97.28843861740167,16.73161551982507
1444,Norway,1992,616.0,3989800.0,15.43937039450599,97.29997032934428,14.561346287354901
1445,Norway,1993,590.0,4010500.0,14.71138262062087,97.27004426955239,15.769872949680462
1446,Norway,1994,531.0,4033300.0,13.165398061141001,97.25632122071697,11.62478083800212
1447,Norway,1995,548.0,4055900.0,13.51118124214108,97.23302859365882,13.893010794032877
1448,Norway,1996,517.0,4078000.0,12.677783227072094,97.24304715840387,13.157368795684809
1449,Norway,1997,533.0,4102100.0,12.99334487213866,97.28273938344635,12.11030257564605
1450,Norway,1998,548.0,4129400.0,13.270693078897661,97.37118822292324,12.464015783813291
1451,Norway,1999,583.0,4159745.0,14.01528218676866,97.46540464613312,13.680168231628285
1452,Norway,2000,541.0,4168315.0,12.978865560784154,97.61622113139063,13.605841433391001
1453,Norway,2001,549.0,4215103.0,13.024592756096352,97.73935259419247,13.252958588538874
1454,Norway,2002,494.0,4243689.0,11.640815337787476,97.79874506981726,11.10009605748086
1455,Norway,2003,502.0,4273124.0,11.747845370272428,97.85097387729891,11.770419708806962
1456,Norway,2004,529.0,4301960.0,12.296720564579866,97.91556444185176,9.04671278971605
1457,Norway,2005,533.0,4335092.0,12.29501011743234,98.017491859073,8.874347358910065
1458,Norway,2006,532.0,4372103.0,12.168057339911709,98.23303803110082,11.653991448963374
1459,Norway,2007,485.0,4417369.0,10.979386145916267,98.64718045298747,8.61652060636342
1460,Norway,2008,505.0,4472089.0,11.29226184899272,99.09132999443517,8.555681637746146
1461,Norway,2009,573.0,4527536.0,12.65589053295214,99.36362667624837,11.52201492896166
1462,Norway,2010,548.0,4582885.0,11.957533300530125,99.58162148132212,9.65111417983476
1463,Norway,2011,598.0,4643300.0,12.878771563327806,99.9273195108362,11.63902523529449
1464,Norway,2012,515.0,4706585.0,10.9421162052741,100.3266715046681,9.440423718809932
1465,Norway,2013,554.0,4767605.0,11.620090171060731,100.62553390254885,8.401477074880304
1466,Norway,2014,548.0,4827178.0,11.35238849696448,100.86451362162383,10.426219595986801
1467,Norway,2015,590.0,4882909.0,12.082961202021172,101.0718403584194,8.472851085876545
1468,Oman,2009,13.0,2607549.0,0.49855247207243275,151.45144787989187,0.827735506669638
1469,Oman,2010,13.0,2748440.0,0.47299559022572807,158.32198421179763,0.7717510616029507
1470,Oman,2014,7.0,3631098.0,0.1927791538537379,193.8509048356632,0.292226279992853
1471,Panama,1987,85.0,1980800.0,4.291195476575121,103.76504474848267,4.184528660931758
1472,Panama,1988,87.0,2064310.0,4.214483289815967,102.07111365184774,4.2738671735180755
1473,Panama,1989,70.0,2112479.0,3.313642407806184,101.99433740895822,4.858166705403534
1474,Panama,1996,113.0,2472851.0,4.569624291960979,101.45081021017155,6.647425057492734
1475,Panama,1997,145.0,2526210.0,5.739823688450287,101.39802939720346,8.075209854017444
1476,Panama,1998,148.0,2579433.0,5.737695067094203,101.35617432847006,7.676701159899291
1477,Panama,1999,143.0,2633348.0,5.430349501850876,101.31567983034535,7.9039976361380795
1478,Panama,2000,143.0,2688510.0,5.318931303956466,101.26967490782505,7.744219064895432
1479,Panama,2001,162.0,2742982.0,5.905981154816182,101.21684540092151,8.386822987479068
1480,Panama,2002,160.0,2800046.0,5.7141918382769425,101.1635684393915,7.076872617351958
1481,Panama,2003,195.0,2858964.0,6.820652516086247,101.1074767341254,10.628378943936822
1482,Panama,2004,186.0,2918453.0,6.373239521075035,101.04786304414169,8.020259072953944
1483,Panama,2005,172.0,2977595.0,5.776473966405773,100.98243695663913,8.272594297104531
1484,Panama,2006,185.0,3037959.0,6.089614770969589,100.9035491234985,10.412989460289984
1485,Panama,2007,171.0,3097138.0,5.521226370926965,100.82296788467038,8.285158786442938
1486,Panama,2008,186.0,3155636.0,5.894215936185288,100.73905429294616,7.688900392974939
1487,Panama,2009,177.0,3214513.0,5.506277311679872,100.65436341107917,7.492522672579925
1488,Panama,2010,151.0,3274415.0,4.611510758410281,100.56959691478036,6.631538839734284
